trust_score,gps_speed_kmph,gps_jump_km,gps_in_zone,api_confirmed,same_event_claims_count,pincode_changes_30days,weekly_claims,avg_weekly_claims,claim_spike_ratio,payout_amount,earnings_baseline,payout_vs_baseline_ratio,hours_since_last_claim,zone_disruption_confirmed,neighbor_zone_payout,fraud_risk_score
90,13.988193891984439,0.7737862700999045,1,1,1,0,2,1.0011165671112083,0.5754399338654073,641.3395832321582,760.7000141364877,0.4602629261538961,324.83061449546494,1,0,6
90,31.937300293121456,0.7202010225925384,1,1,1,0,1,1.7671686839714689,1.2601634893155724,390.08081641442857,1113.847663389622,0.43571841892930907,309.1072255381022,1,0,11
95,6.363285182646986,1.6230825731975576,1,1,1,0,2,1.917565159851488,1.4840555848579653,539.821023733806,765.5317087921096,0.7038871919906164,480.70522806021285,1,0,8
99,8.41300352034502,1.9181645992372582,1,1,1,0,0,1.566068665876199,1.244443179189871,724.8270575466174,1164.8975138534647,0.4313430640999978,298.31557554152675,1,0,19
72,6.635021626961828,0.43701056577558184,1,1,1,1,1,1.1969085927771088,1.221606307456784,787.533744235375,1173.5827857871368,0.32770552283974186,596.5626392117841,1,0,12
36,124.22593695742808,6.76175713488529,0,1,2,7,5,0.726091650989366,6.020743278727849,1081.7302737507807,443.9792300394561,2.441821632498046,3.1617720005834142,0,1,74
80,38.50466649983324,0.8338708467635874,1,1,1,0,0,0.5661600398704004,0.9989699983125472,613.2026346902837,1397.4251256346017,0.5982913069685525,637.8086221917895,1,0,11
91,1.7369257705430625,1.820334577559627,1,1,1,1,1,1.410540864586476,0.5815814606950315,553.4511620430528,942.5915788378425,0.24889702470467062,614.9836754127209,1,0,12
76,2.461423431946561,0.3454771474533591,1,1,1,0,2,0.8342044030373941,1.0000209468843657,665.9838643035116,613.8760519284879,0.6590417378325479,31.359098309366356,1,0,8
82,26.335708402436197,0.7304329539303434,1,1,1,1,2,1.9574985307043127,1.490477664847347,460.2448915525803,646.0569299194004,0.6031552205001952,661.0558040550864,1,0,18
81,42.507344881052184,0.46518250440382336,1,1,1,1,1,1.9894408353748851,0.846496946726656,592.2018998732972,999.8083850281778,0.5869083186619153,126.69287110632328,1,0,19
80,20.73126440373846,1.0684972665302856,1,1,1,1,1,1.0184641776363408,1.001187283509608,372.218655334469,1310.129039496937,0.5950975421563942,281.99663644259203,1,0,17
95,30.80519209940454,0.032020793716032836,1,1,1,0,0,1.7221884982200066,0.5169012955151324,331.0143591954344,784.0942712516471,0.2955755580956904,79.4018486252078,1,0,2
84,30.5288612759479,1.1208665059477394,1,1,1,0,0,1.4114835454823786,0.6587721112712607,207.63716939750057,1159.525003722857,0.41839594128062785,118.05253589898913,1,0,1
74,19.563006081193606,1.0822499287020646,1,1,1,0,1,1.9375839881507397,0.5892979139158563,344.09818999826643,605.9871474271688,0.6023926746309882,163.86687326476968,1,0,13
48,10.66893757900861,0.9633488319686041,1,1,2,5,10,0.339864834691466,5.702507729519053,922.8270833992785,418.4402865628715,2.2861532532945406,8.961346275669214,1,1,86
98,3.2643694623697233,1.610032259534985,1,1,1,0,2,1.5653672875227151,1.397316657064437,512.867159158571,1459.2602603340374,0.3717608900017166,242.6005717773138,1,0,10
84,0.2626996133283077,1.2886625068296484,1,1,1,0,0,0.5684997612453128,1.3946223615800446,518.0282704849583,1380.966544049411,0.8781838930695358,330.768429540696,1,0,2
66,10.66893757900861,6.76175713488529,1,1,3,7,3,0.26592170131543735,3.7843348945482957,1692.0085369803462,712.177832646103,3.12460571233008,3.0752386923954367,1,0,77
31,124.22593695742808,0.9633488319686041,1,0,1,6,5,0.5996452796543037,3.295231745780807,830.6074611227232,609.0813396446836,3.389038306619205,5.552089560503436,1,0,93
34,124.22593695742808,6.76175713488529,1,1,2,2,4,0.26885005624174146,5.084978442921239,718.1923048149961,418.8134811019562,3.567107490563603,1.271228953227093,1,1,79
78,32.12125981722793,0.9132635625385721,1,1,1,1,1,1.5103444650217988,1.083543734685763,613.7756170305202,1255.0580861832973,0.4996087169474658,657.3143068367516,1,0,12
71,30.2701942008362,1.4572852592711323,1,1,1,0,1,1.984231662739729,1.1156888462159005,288.8922770049653,1321.974885698407,0.6891936031341283,478.6387560911094,1,0,4
22,124.22593695742808,6.76175713488529,0,0,4,6,6,0.6379237964922393,6.648750521050605,879.0326509962272,403.54540801365545,2.6836096317747025,6.675712537620678,1,1,89
95,22.48917967785136,0.20180218211328405,1,1,1,0,1,1.6522528289308225,0.9986324801752945,629.6069054969865,1221.2735241650125,0.8781053648503345,95.7194639614123,1,0,11
93,34.907453053788075,1.0213271788698757,1,1,1,1,1,0.7976416162200348,0.9394095634421982,557.4621176089738,987.2265735550474,0.8493038185313426,225.67981435924298,1,0,15
87,34.25622447883008,1.3445960015101786,1,1,1,0,1,1.5195745037807493,1.0097801016531394,793.2390774414299,646.8878141124735,0.5666600054062851,121.21235135504804,1,0,12
94,1.3134962825723862,1.8941496363779238,1,1,1,0,0,0.9635348147397244,1.2644466943527433,711.571508033312,786.1675216546108,0.8373967205209885,151.38507975108877,1,0,12
93,23.491208657515752,0.49924789899679056,1,1,1,0,2,0.5874606248315195,0.9826546950420375,689.032150722025,638.6711035567575,0.23394523757478075,367.3255379220986,1,0,15
86,23.514650796027418,1.4741742583748194,1,1,1,0,0,1.3332294164461316,0.9585746069629741,471.3896196964704,605.3645290709647,0.2623001322035081,273.4370453112097,1,0,19
84,23.465841277676947,0.8497891540327029,1,1,1,0,0,0.7848120734737669,0.7692999663193965,490.4157227525676,773.106126398824,0.5232422396715755,150.65657585999688,1,0,2
88,34.88004511640231,1.1036064548892355,1,1,1,1,0,1.0876484310326895,1.071417765700025,531.6656307726383,1074.7096313830489,0.630618098838414,584.6288463903077,1,0,15
64,124.22593695742808,6.76175713488529,0,0,3,2,3,0.6500572984130791,6.798005509588996,1718.928230363959,517.6007280402731,2.4633964904286563,0.5739481565194562,0,1,86
42,124.22593695742808,6.76175713488529,1,0,3,2,9,0.4265623226348746,4.233016633653924,1869.8871025704666,378.4648019850784,2.953365444673361,11.113689144944763,1,1,94
78,40.13400328723162,0.9047741415237363,1,1,1,1,1,1.9043534958412711,1.2099559831174718,646.5539112259203,1328.7653649313334,0.857110600044025,306.80189907256556,1,0,9
75,33.5471757036652,1.973632520659812,1,1,1,0,2,0.7658521393456021,1.3763045609099582,468.04075959737764,1253.3666199765216,0.8062220502414854,150.34811768163468,1,0,14
93,15.482834620546841,1.2386953305379662,1,1,1,1,1,1.8885730984244595,1.2662335949261965,417.0021557811068,1062.0047857205261,0.4976888109620488,547.9178017160006,1,0,4
82,18.894621450642013,0.23201474153473978,1,1,1,0,1,1.4319092055181295,0.8733005492819745,477.1177625552094,1029.0884253223455,0.5276355132866468,343.2454523937546,1,0,0
92,13.239298950334394,1.2626436835861126,1,1,1,1,1,0.6937635243853573,0.5521113295544072,685.9717124742444,1269.614615117193,0.48617443016759615,122.22622937299643,1,0,6
99,26.667677564788907,1.1840630810031856,1,1,1,1,0,1.2485564115635017,1.4790084480868613,622.4843077289429,755.8384819494045,0.5299140609260463,456.7237631185943,1,0,10
96,28.267252151986273,1.3485807744561757,1,1,1,1,0,1.2383813910773078,0.7194530813300305,216.14610568140642,1419.2648278324145,0.587806262897985,108.77301529976032,1,0,6
84,2.927294808723659,1.2034218531149432,1,1,1,0,1,1.3415111605390726,1.0926866043489485,298.1479001900601,1084.1833846856107,0.567163311631748,207.90614934655173,1,0,11
79,34.52187619990121,1.334935280197734,1,1,1,1,2,1.8819668362170026,1.0750803091303778,798.0719570335483,992.5442292060086,0.6124110069410824,415.24755737750667,1,0,12
36,124.22593695742808,0.9633488319686041,0,1,2,3,11,0.8471604034795439,6.237938530314943,1016.3674426102098,737.3786488429837,2.854248819528547,11.864604316763668,0,0,83
83,19.18895979869542,1.7422275297294336,1,1,1,0,0,1.9149241966595483,1.1879424403041043,499.0146728324772,1471.1304292420268,0.7605818623354936,377.78488958550025,1,0,14
99,12.806341613563314,0.09723759804928811,1,1,1,1,0,1.4461854843369677,1.056479789298114,744.5330534222065,1035.2818827099627,0.3411508355095392,401.45372659271374,1,0,7
92,29.334263871382127,0.9350305429757009,1,1,1,1,0,0.5005743419446125,1.2284667578336936,327.7417134036834,1300.4217838542463,0.29878692312696126,299.19077619834707,1,0,3
84,17.120284005114634,1.5519093649865763,1,1,1,1,1,1.7730661434387356,0.5102416043202331,481.58586891321625,831.1561248820641,0.8204085772062133,74.30221964826919,1,0,16
45,124.22593695742808,0.9633488319686041,0,0,1,5,3,0.6655066571065391,7.564049200698347,1595.4655066651662,413.7123331652422,3.861647668754733,5.108845618804789,1,1,96
70,1.7158048074727594,0.030529891310550727,1,1,1,1,2,1.961890489648077,0.7436391648068543,275.54315681370963,878.7001540671497,0.44274433550389913,460.3528339781137,1,0,3
78,13.28384788294846,1.8128934545943705,1,1,1,1,2,1.3599318014967472,0.5426029258323128,678.9054140028979,915.8197769087055,0.2830380109609132,304.10258821772953,1,0,2
64,10.66893757900861,0.9633488319686041,1,0,4,4,9,0.3981340870658701,6.4877037015002035,1130.1993967233784,789.4578904054597,1.7825874946900941,10.842859676154362,1,0,84
74,42.835345028872986,0.3753800825671927,1,1,1,0,2,0.9317332188771125,0.9687136530588101,580.355530315345,1111.8547280049488,0.7739618390242637,512.9452813614565,1,0,14
55,124.22593695742808,6.76175713488529,0,0,3,6,7,0.9854988023500311,7.319625079231403,792.9317064658309,327.68377333883063,3.0571835249942536,2.122863146554273,0,0,76
58,10.66893757900861,0.9633488319686041,0,0,3,2,7,0.9234654884080364,7.281412863176987,1256.8371488397622,603.813539369218,1.565967586347412,3.2328569228079123,0,1,83
99,13.47874748195583,1.651092847581598,1,1,1,0,1,0.7473024809356359,0.9409688315477917,695.017095509076,1335.0471988887311,0.5298734315539457,282.4723363483873,1,0,18
29,124.22593695742808,6.76175713488529,1,0,4,2,5,0.37750701901646083,4.196033497787765,1264.775024863679,503.25199873384736,3.489109093345796,0.8781910563181694,0,0,76
90,15.239761999027365,0.4632965585259188,1,1,1,1,1,1.2672341925462676,0.9409847942043232,623.7962125166708,1263.6375626689378,0.8937507330754033,325.16217229288964,1,0,2
98,39.451938228068215,1.0607595373503726,1,1,1,1,1,1.0615716532107382,0.5372754023606005,509.0138704993201,1433.477817956076,0.7114448124114152,634.593251744209,1,0,5
71,19.960246238155204,1.4955563307396922,1,1,1,0,2,1.3296403386836175,0.6394404612891303,757.2669797795197,1029.5149051444225,0.39162361625528963,117.4949041360792,1,0,14
98,6.219283649755688,0.7399542540632278,1,1,1,0,1,0.981999163975231,0.5497160248779658,742.393721144732,918.8800472916066,0.7489364818042461,368.25389933241746,1,0,5
94,31.49252197473524,1.6556368067397729,1,1,1,0,2,1.031829603150896,1.2452633773320794,246.80743499327403,813.0883850782938,0.5016895593580601,28.31050207801212,1,0,9
78,32.23492116718095,1.9747813260291731,1,1,1,1,0,0.7188866868006739,1.3045503191115528,321.4069993890275,1064.6722828759364,0.37625917491226524,62.89994565898228,1,0,3
91,10.850865235118944,1.8400268807546336,1,1,1,0,1,1.9706135407941634,0.9743379761836911,449.3944115389787,1390.522576260237,0.7930070370067268,631.690476781632,1,0,12
88,29.226148745290953,0.9249871146824766,1,1,1,1,2,0.6616073870338635,0.8919920742512402,753.8777800155362,987.2286761947087,0.8686276837822482,438.75852371522933,1,0,2
59,124.22593695742808,6.76175713488529,1,0,4,2,11,0.2729388877795185,5.525858441752674,1778.8233189933753,757.2938386495066,3.3073875546921396,8.922170963045026,1,0,81
82,3.2560448660872234,0.550844003710655,1,1,1,1,0,1.7839161533739154,0.9767882984188387,349.82347130605046,1451.1592694508226,0.5141199736239566,709.2937692779329,1,0,7
74,44.93796029671391,1.9575461479947094,1,1,1,0,2,0.7578194993554089,1.4065757406442807,530.672121872384,1134.1346411713148,0.798915463877552,535.1352489905328,1,0,3
72,1.1278717508926717,1.9628528398593017,1,1,1,1,1,0.6657851059368692,0.8080114831053019,473.5185244301225,792.2996638034232,0.43924525947396775,24.72382769651086,1,0,14
94,22.886762277002067,0.2583354661961714,1,1,1,0,2,1.991797857479968,1.4825930553829745,625.8217008423087,1424.7424044916215,0.5882379232734842,395.72422083066544,1,0,0
81,34.65509182940333,0.3024245290565877,1,1,1,1,0,1.625593647783493,1.214386768959137,312.8225061945822,634.4976684907215,0.22552853854530738,443.98935259117684,1,0,18
78,40.949304819800986,1.22176683374999,1,1,1,0,1,1.6990675177230767,0.983898144324973,345.18044605527217,1496.503742616218,0.7466887299274172,104.00802943972359,1,0,12
91,39.58777669153464,0.08000268029811974,1,1,1,1,0,1.0217083088159056,1.0299109485674682,619.330693674371,1362.238097185456,0.4069239226544935,303.9950647276775,1,0,0
91,9.653410153600202,1.1887244757564672,1,1,1,1,1,0.8535961716700495,1.0476361639251281,418.8107864356938,816.7915383786177,0.5774041938668792,320.2744116330341,1,0,5
74,1.891359252491978,1.5799129328108024,1,1,1,1,2,1.3385249674522433,1.4619781196298884,649.9184861259738,1275.7667301599881,0.48135909980488395,489.0959449621801,1,0,6
82,15.636714180397577,1.4607730277404354,1,1,1,0,0,1.2677813356119423,1.242744268900995,232.63592583851894,1108.5350190728816,0.4194623234612431,201.58018255460618,1,0,8
71,9.027913721325078,0.045278662930372304,1,1,1,0,0,0.8729595074072252,1.409103328873413,414.012505334268,1062.5974127036661,0.2515698150887354,322.1456767139236,1,0,0
87,23.506297416111348,0.5380133813888615,1,1,1,1,0,0.7318220706733409,0.7689769608631524,631.6071500339848,1453.567941008269,0.7659386545141353,351.96127859340976,1,0,10
85,34.10844414121244,0.15524928562920182,1,1,1,1,0,1.1194169529596074,1.0567600362209517,350.54765245845186,1095.401115687579,0.6803598455050999,689.8526922511653,1,0,0
84,27.42459295377465,0.17919661741505455,1,1,1,1,0,0.6135801113269593,0.6827574738844756,762.1946475637644,1157.4239608222815,0.8008913200004539,34.14227668870578,1,0,19
89,9.203977198727856,1.4014426987194668,1,1,1,1,1,1.9643321694354086,0.6762298171640662,209.06088198084257,1070.905870708351,0.6397050318328337,454.7472979569387,1,0,1
85,7.894823512641226,1.1873388622552818,1,1,1,0,1,0.8134987271389416,1.4655464965756937,409.32020026280463,638.1890704913347,0.647802267826021,527.9442095154793,1,0,7
80,30.636240482583112,1.026096879281475,1,1,1,0,1,1.2466216792233826,1.0155876074972516,337.7713907158187,1468.4579024615039,0.7218489697411752,489.0331310544578,1,0,5
91,38.0735349119437,0.7762622800772554,1,1,1,1,0,1.0077582927503386,1.0155102816037926,215.10145038341676,827.956384064977,0.20477973899769653,361.1418069394718,1,0,5
94,17.26222790650831,0.5367633491191226,1,1,1,1,2,1.2956651935582837,1.181830652899499,786.3631916445029,944.7945662166402,0.6047218100063217,332.3576737375787,1,0,19
46,124.22593695742808,0.9633488319686041,0,1,4,6,5,0.6966337921386996,7.0928579647606185,1456.9669562687382,469.08307892438995,2.9518414215565816,3.850576633160828,1,1,83
80,26.387743281326483,0.0591785761773278,1,1,1,1,2,0.7346508445804837,0.7102640017944203,768.3212364097808,814.0672987310761,0.26634051127696723,341.4183987831302,1,0,6
49,124.22593695742808,6.76175713488529,0,0,2,3,6,0.290322644191193,5.813954593682945,1341.7613687666126,371.82431854376114,3.6432931641673316,6.638365308267412,1,1,82
70,17.567492359885744,0.6551486817210563,1,1,1,0,1,0.7837431697465471,0.900203827694113,728.4330928213095,634.9491524791126,0.3167741396703338,166.0719953462817,1,0,10
95,37.3688438263929,1.8378417794289765,1,1,1,0,1,1.078751294393548,0.9532742431859472,455.754697602283,660.3178558299767,0.44951064420891207,475.4610171341326,1,0,0
99,0.23595355779746863,0.3474228480741577,1,1,1,0,1,1.5004372264928192,1.466860914087928,626.4113150859057,814.3424541052733,0.7308263057944249,231.33116704962842,1,0,11
95,6.721200355596235,0.46992233807305306,1,1,1,0,2,1.2721783142320717,0.52756385174002,369.1464635136378,1038.1570945226727,0.653267812937561,359.4218722561835,1,0,18
51,10.66893757900861,6.76175713488529,0,0,3,5,8,0.7669522470981367,5.057348599185379,647.448621401512,576.8692014271824,3.505019767575952,11.470376241788792,1,1,71
94,5.699244970207964,0.37951915290523,1,1,1,1,1,0.6558469694230515,0.7719973184196041,240.5292981989292,1087.4019217915888,0.5516646327404942,619.3722356079018,1,0,13
79,4.374748998073072,1.92567403716177,1,1,1,0,1,1.2763622048514138,1.11782527032529,568.7721912113368,1090.2102823121072,0.5116016759071542,349.17085256657765,1,0,3
96,0.8811346401178111,0.7064965310548512,1,1,1,0,2,1.280901603892289,1.1461383224372081,728.0924126986229,1304.8724371044977,0.4101890426666113,418.8732174418735,1,0,19
83,20.449135683154026,1.2160433993645592,1,1,1,1,2,1.9410886242664276,0.6533217695095839,662.70866516477,1468.3580032723141,0.5485309003830527,340.0727081502428,1,0,3
92,35.389689561290524,0.7153743497817631,1,1,1,0,1,0.8222884865617077,0.9553550831539989,404.3041254159573,1139.1110243227681,0.8114992518709296,456.51605280998615,1,0,13
56,10.66893757900861,6.76175713488529,0,0,4,7,3,0.2915837363599013,3.6839732316310343,1500.567470392556,352.7127457180781,3.198919937720791,1.974012650724693,0,1,95
92,36.842750025332926,1.1251684246491627,1,1,1,0,0,1.0438871469602722,1.3129883653361731,648.024165966537,1208.9958473972124,0.6359543161537661,58.986420049234454,1,0,17
80,42.25941131692921,0.7649704816821452,1,1,1,0,0,1.4440451375195356,1.461465627709139,284.62288228009504,801.2944048078141,0.32632904321785305,361.34015343582627,1,0,18
30,124.22593695742808,0.9633488319686041,0,1,1,3,9,0.9521690219307499,3.885951271355329,542.6313839411473,678.8297289465521,1.9195386151313119,10.721778450392906,1,1,73
94,23.962292721306884,0.01509431921588722,1,1,1,1,2,1.8089247860114044,0.5549616817539359,631.749412160041,712.9091092437748,0.21495852951137082,637.9226828487899,1,0,4
25,124.22593695742808,0.9633488319686041,1,0,3,2,8,0.4480705410152192,5.3306784678693795,601.3279258078251,552.2475939912483,2.0745870147377836,11.711165194451713,1,1,93
85,31.234302450990093,0.020371963694578055,1,1,1,1,2,0.6485630043042228,1.3304078420311698,703.9379203432793,969.0411511513109,0.82303966873153,626.2196962726919,1,0,11
82,32.06362990206469,0.2213255446701281,1,1,1,1,2,1.3745915195872698,0.7258474933195114,450.75628370534196,1071.8173003785175,0.22709598272219994,339.3091199906234,1,0,1
78,25.875094396727643,0.9384196723197074,1,1,1,0,2,1.0022490254626406,1.3991967586204703,347.0445556642992,1375.4889294468594,0.3185920389343342,67.95918716388954,1,0,4
58,124.22593695742808,6.76175713488529,1,1,1,6,4,0.7103368048673318,3.524127716438878,791.6830910846135,619.7467733580847,2.8886386259134484,5.923888429836911,1,1,97
84,32.89390975602846,0.9227103722780845,1,1,1,1,2,0.9938656651923734,1.2226647082002984,409.4993648299743,1359.9880685685625,0.6086424632887639,184.7305488964609,1,0,10
94,36.45169400280573,1.5145174299799486,1,1,1,0,1,1.4336563555028388,1.3748544307923414,585.1961101400531,1401.6292437431198,0.299443152725047,363.55090854609125,1,0,7
41,124.22593695742808,0.9633488319686041,0,0,3,7,7,0.28052274621602735,5.295335526242186,1368.9827233069582,666.7918290101727,2.787743788248999,10.547672070865767,1,0,77
72,18.58418299177638,0.9351915611996324,1,1,1,0,0,1.1214399089357265,1.1541661181400888,315.3405989726136,839.8303431095386,0.8961595959565438,51.32551390482404,1,0,15
95,40.39382805283446,0.057303769734730725,1,1,1,0,0,0.8663409153039812,0.5713311316311759,374.8476964680984,856.150610599685,0.8146697894205124,670.7839610467904,1,0,3
55,10.66893757900861,0.9633488319686041,0,1,4,5,4,0.7792342449196357,7.638517153648116,540.2026347432943,695.448491196571,2.4010659245036323,10.318852179590689,0,1,85
37,10.66893757900861,6.76175713488529,1,0,1,6,6,0.9863500648012973,4.184299371624451,1519.6414739824256,615.280528317158,2.728257345603778,11.769071469652609,1,1,91
97,6.4411059412602745,0.7029271169388178,1,1,1,1,0,0.8602438654831508,0.951116563868445,214.09691098428908,1049.2002185680449,0.8596121379635238,71.46151815011189,1,0,0
47,124.22593695742808,0.9633488319686041,0,0,2,6,3,0.8346681249645416,6.586950836754527,1193.5383358105446,713.0532404093674,1.897343064635816,10.30763201941785,0,1,92
78,2.6711522986974305,1.626637530449417,1,1,1,1,2,1.4757368407680895,0.5222252994804562,486.0844333574426,1426.587759052517,0.512062732772468,66.65929318961972,1,0,11
84,18.205166308339894,0.92920200890877,1,1,1,1,1,1.570222990736687,0.7177035207282936,480.22191905057855,925.2526655512086,0.6971178470154249,265.6092244190821,1,0,16
59,124.22593695742808,0.9633488319686041,0,1,4,5,11,0.898401787960728,5.84831818735322,510.1025045226055,740.0413549956281,3.3223969724395603,11.940035991964816,0,1,89
82,26.966290167728538,1.9688733793431064,1,1,1,1,1,1.826438267726569,1.3597779307776805,651.8940844851782,1192.6785964396254,0.872585560232958,521.6892709729013,1,0,8
77,43.8221951276199,1.7375095784523378,1,1,1,0,1,0.7616044486677185,1.127488513912617,594.9938488368549,1432.9693184933496,0.4054389069976092,409.0886610092614,1,0,14
78,19.35829767698645,0.5352456945600623,1,1,1,1,0,0.5066546147017114,0.7348951401028865,342.70478337071904,1425.597001618324,0.272659655530724,158.7277829218702,1,0,1
83,22.73281933554716,1.6785633390902377,1,1,1,1,0,0.5737929607603485,1.4380497621346189,361.55531974677206,688.1156267542013,0.2635151132543313,323.44521495895845,1,0,11
42,10.66893757900861,0.9633488319686041,0,1,4,4,8,0.20577578447205447,6.857998302380651,990.3365473792257,388.10623735301016,3.7539760695611077,1.2703027522707226,0,0,91
74,0.9895728050433117,1.2419645629897005,1,1,1,0,2,0.9166195262513941,0.8941087580604549,330.92731207070926,1380.182935631431,0.6788172969121226,136.80484234015347,1,0,12
88,12.928825585779832,1.6210778085885376,1,1,1,1,1,0.9746787977865352,1.3642962818072153,279.42317394377085,1453.5256855557927,0.26854577595424634,365.3806586323807,1,0,13
96,40.4929975949505,0.8740999415916426,1,1,1,0,1,1.3601572900111398,1.0446609137643998,420.2304571562987,729.662277381098,0.4583016258616383,646.273528923587,1,0,18
76,35.438555593454836,1.756210159257322,1,1,1,1,1,1.7176465200395379,0.8309520906361207,751.8924794843302,1389.8073411152536,0.7193961308400467,338.624860740933,1,0,9
97,34.0013347155902,0.7913989479744983,1,1,1,1,0,1.0855258799811152,1.259262244160099,776.2464024849261,1168.4194996679112,0.6378073940819424,488.6090324331844,1,0,13
95,11.965999078449608,0.9856695028127356,1,1,1,0,0,0.733582954787344,1.2308843124447229,694.6929977148977,1007.8913151163097,0.6782889122354283,299.7094686890746,1,0,16
86,14.309260541724965,1.8542499016722036,1,1,1,0,1,0.8342770763070402,1.1476983150860312,671.0025551282853,1094.7958465142817,0.38744561674583267,540.2702427344276,1,0,13
86,8.37696558977979,0.4460097778022256,1,1,1,1,0,1.7587505816180213,0.5184688155878285,388.14574282253045,1226.4692650564434,0.7270820701745073,570.5649054094171,1,0,10
82,9.700178856276352,0.395205101571769,1,1,1,1,0,1.048104021068447,0.9308067086614888,235.30833694977312,1152.2660036135412,0.46936585538592523,419.345988707483,1,0,3
90,2.7487352973242603,1.1888402852219755,1,1,1,0,1,1.5348780979128631,0.9807034095821174,778.159082381758,1208.244559663875,0.5836763436351649,452.54991793222166,1,0,0
71,30.001709066635627,1.587730340994717,1,1,1,0,1,0.5033619667957439,0.7484788196614724,369.97739030417426,1394.6899224503622,0.4010656843817886,629.3790151512138,1,0,6
85,20.976324052473476,1.2032694098735766,1,1,1,0,2,1.2563630467741467,0.9580987085226713,544.49371766001,883.5019441611205,0.5665376349054827,545.125387730432,1,0,4
72,31.751087029558853,0.35122476305651773,1,1,1,0,1,1.9010572401369887,0.5283658684065012,211.00738680741694,1297.0836698510398,0.43486551195222833,650.0920877309251,1,0,15
81,15.934956920176154,1.3685236208387423,1,1,1,1,2,1.0843679445046148,0.5153740810458934,417.1615734235062,1013.5294354006536,0.39967476413407216,292.3524058771412,1,0,3
89,27.207957230965864,0.49956755381850715,1,1,1,0,0,1.798030730146421,1.2956295216349853,329.62398609188347,743.9018393773578,0.665487475359203,615.6388285177427,1,0,3
71,35.142332554597814,1.6996607144617248,1,1,1,1,0,1.0856676828567493,0.958244400762651,383.37382021111557,928.7530812875735,0.7305650626455411,653.3285702176343,1,0,16
73,26.118626678554335,1.9415844483556937,1,1,1,1,1,1.1806148460700472,1.2208181208544358,263.5624520665942,605.0174413036158,0.35819880920138636,150.99896228497863,1,0,17
88,15.550640640648638,0.9456182810487301,1,1,1,0,1,1.7507635071943635,1.091034210600936,745.5832776221635,728.158697344582,0.4101523435988517,314.38584530445246,1,0,3
76,1.9626810950892115,1.368979075142928,1,1,1,1,2,1.8704216528528788,0.7392421646438396,343.7463274216866,636.2547675470767,0.2670789734651611,312.5937710936029,1,0,15
80,22.603931233127216,1.6571859670361448,1,1,1,0,1,1.114897683653304,0.6862454529280999,784.4291944617437,1255.6846005691782,0.7228625140304354,304.88344412315075,1,0,11
75,18.7217727434772,1.9531837277408888,1,1,1,1,1,0.5116359579311517,0.7173778993819236,254.4171434714417,1031.882987104574,0.253639329321248,157.2171815324813,1,0,17
89,22.163676931784977,0.641102853865537,1,1,1,0,0,0.837713787621724,0.96110257707819,228.95934376392466,633.8308409882108,0.7896431709490137,317.1066616631609,1,0,3
56,10.66893757900861,6.76175713488529,1,0,1,7,3,0.5678042479650995,4.150007834804754,1451.9273936258942,696.7212161798624,1.694588276928377,4.571011212856769,1,1,93
99,25.24849304892541,0.7134866998055778,1,1,1,0,2,1.7337332046129623,1.148054021097197,396.0462240874052,1213.4812819755912,0.5306236086522429,297.46091270227123,1,0,16
98,17.613823837532482,1.3696772952301386,1,1,1,0,1,0.7569204380449124,0.9752052981516014,521.2953044060639,750.283853316025,0.5515210771408711,494.0261059906952,1,0,18
79,27.789564780194404,1.3540287234669188,1,1,1,1,2,0.8390569012434141,0.8332692681714701,282.7008265187567,1477.3312091748408,0.8726440211287889,325.32185970013734,1,0,16
68,124.22593695742808,0.9633488319686041,1,1,3,2,9,0.8078996639845573,3.5866800663519904,1332.771809321807,562.439957361689,3.1489607869997407,6.605758244255588,0,1,79
37,10.66893757900861,6.76175713488529,1,1,3,2,5,0.24778464336896758,5.138767522343411,1643.0655049191932,481.0296166494197,3.714875389394228,9.872258490302086,1,0,76
72,26.894581346336196,0.5935667280015113,1,1,1,1,2,1.6611252243257857,1.4258213057363995,619.5452361936794,1305.5387618153468,0.48214918304316384,199.06155674876706,1,0,11
73,28.961427018757266,1.413714355577095,1,1,1,0,2,1.7874933739897823,0.7729236053779474,435.99562892940867,1008.808203400703,0.5328775600854401,362.87077052958773,1,0,13
70,9.71867518425189,1.4859324449420144,1,1,1,0,0,1.7431201510528012,0.5435433189250275,305.83448733070304,751.469104195187,0.3203246998419544,116.92907819876712,1,0,17
98,44.39031857324849,0.06187079712199073,1,1,1,0,2,1.7534237506805477,0.6628720158004618,553.4691259161596,1247.0420434951138,0.2226209754243411,310.23312492992255,1,0,2
82,33.95851026087711,1.3545293176926512,1,1,1,0,0,0.6679555139265951,0.5047045467569333,416.5950243842122,1420.5308431292824,0.7356459581778003,73.52732664166305,1,0,18
85,25.68681518536351,1.003925488750425,1,1,1,1,0,0.7248461991252368,1.1803778034238972,394.40803741802415,1089.1709244562744,0.4548983575014839,690.5020558809704,1,0,16
97,6.625171911658435,1.7963352681226366,1,1,1,1,0,1.282554238952427,1.483171025293362,646.5488441303098,1286.1365060318444,0.5332877043523918,39.08000901255858,1,0,17
92,18.93242187242642,0.022215318976702925,1,1,1,1,1,1.502984397412618,0.5153117359151361,664.086223823856,1010.6722807750332,0.47001674362172285,28.599090171580272,1,0,10
